player_team,player_number,player_name,pitcher_batting,birth_date,height_weight
HH,,,,,"cm, kg"
HH,71,최태원,우투우타,1970-08-19,"179cm, 83kg"
HH,74,이철성,우투우타,1957-03-14,"170cm, 72kg"
HH,77,김광수,우투우타,1959-01-03,"165cm, 80kg"
HH,78,이상군,우투우타,1962-04-21,"176cm, 72kg"
HH,81,나카시마,우투우타,1962-07-27,"188cm, 92kg"
HH,82,윤재국,좌투좌타,1975-05-05,"177cm, 77kg"
HH,92,신경현,우투우타,1975-11-28,"186cm, 95kg"
HH,94,김정준,우투우타,1970-02-11,"181cm, 84kg"
HH,1,심수창,우투우타,1981-02-09,"185cm, 85kg"
HH,12,이동걸,우투우타,1983-08-12,"185cm, 95kg"
HH,17,박정진,좌투좌타,1976-05-27,"183cm, 88kg"
HH,19,송신영,우투우타,1977-03-01,"180cm, 88kg"
HH,31,송창식,우투우타,1985-03-25,"183cm, 104kg"
HH,36,장민재,우투우타,1990-03-19,"184cm, 98kg"
HH,42,비야누에바,우투우타,1983-11-28,"188cm, 100kg"
HH,45,안영명,우투우타,1984-11-19,"183cm, 90kg"
HH,46,송은범,우투우타,1984-03-17,"182cm, 93kg"
HH,48,오간도,우투우타,1983-10-05,"196cm, 91kg"
HH,55,윤규진,우투우타,1984-07-28,"185cm, 90kg"
HH,57,정우람,좌투좌타,1985-06-01,"181cm, 82kg"
HH,32,차일목,우투우타,1981-01-26,"176cm, 81kg"
HH,44,조인성,우투우타,1975-05-25,"183cm, 99kg"
HH,2,임익준,우투우타,1988-03-15,"180cm, 83kg"
HH,7,송광민,우투우타,1983-06-24,"184cm, 90kg"
HH,8,정근우,우투우타,1982-10-02,"172cm, 80kg"
HH,12,신성현,우투우타,1990-10-19,"183cm, 85kg"
HH,14,강경학,우투좌타,1992-08-11,"180cm, 72kg"
HH,40,로사리오,우투우타,1989-02-23,"180cm, 100kg"
HH,49,김주현,좌투좌타,1993-12-21,"188cm, 103kg"
HH,52,김태균,우투우타,1982-05-29,"185cm, 110kg"
HH,02,이시원,좌투좌타,1996-07-24,"178cm, 72kg"
HH,18,이양기,우투우타,1981-01-31,"184cm, 90kg"
HH,25,최진행,우투우타,1985-08-17,"188cm, 100kg"
HH,53,장민석,좌투좌타,1982-05-09,"180cm, 73kg"
HH,65,김원석,우투우타,1989-10-29,"182cm, 83kg"
